applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,property_area,loan_status
c0a83389-fd44-4d5d-abd8-3a06989c79d8,Female,No,1,Not Graduate,No,14724,1964,140,300,0,Rural,No
c7e43af9-03a1-4227-8161-7655fd7aad1f,Female,Yes,2,Graduate,Yes,6263,2542,327,300,1,Semiurban,No
e6b071d2-ecf5-4f7d-a299-683f34169c7e,Male,Yes,1,Not Graduate,Yes,10729,2377,438,360,0,Rural,No
499ea6e2-76ae-4153-a820-de0a7df478a3,Female,Yes,0,Graduate,Yes,2595,4863,268,360,1,Semiurban,Yes
05fe0e18-0a8a-4f6d-8bdd-a4b2881eaba8,Female,Yes,3,Graduate,Yes,12670,553,155,480,0,Urban,No
ca558bc7-0c9e-4348-be24-99f3ef095226,Female,No,3,Graduate,Yes,5964,1276,126,300,0,Semiurban,No
169caf45-5391-418f-9c60-b92e330c0799,Male,No,3,Graduate,No,12972,2121,181,240,0,Rural,No
5a68d87c-3eb7-4267-b9f6-955a52c7e285,Male,No,3,Graduate,No,2764,4148,127,300,1,Semiurban,Yes
a7dfb8bf-747f-4e6b-bb6f-bef381dae4bd,Female,Yes,1,Not Graduate,Yes,11784,1044,268,300,1,Urban,Yes
f7f0ab92-c340-4e61-83e6-36c585118b8b,Female,Yes,2,Not Graduate,No,11349,304,323,300,1,Rural,No
6c1bb768-a11c-46aa-83bd-e56ee27d6902,Male,Yes,2,Graduate,Yes,2701,2264,499,360,0,Urban,No
6c54a9e2-10f8-45f8-93df-5ba5ede6fcc7,Male,Yes,0,Graduate,No,5521,33,182,480,1,Urban,Yes
7830b32b-ce0a-4b43-ba8a-3bb1f2926890,Male,No,1,Graduate,No,11690,4075,313,360,1,Urban,No
687a24da-89a8-4375-95f0-c9725732fe31,Male,Yes,0,Not Graduate,No,11451,52,219,240,0,Semiurban,No
1e2b1c2a-e826-41cc-9131-3cdb0392cee9,Male,Yes,2,Graduate,Yes,7356,3363,242,360,1,Semiurban,Yes
ddd4c8df-0f3d-445e-916b-189ff55bd3cc,Male,Yes,3,Not Graduate,No,10181,3714,70,240,0,Rural,No
d367c1bf-49e6-4fb9-a770-ea2abe7201ed,Male,Yes,3,Not Graduate,No,7630,1001,324,360,0,Rural,No
c261c5bb-aedb-42bc-8750-9c14f808d600,Male,Yes,3,Not Graduate,Yes,5492,4843,256,240,0,Rural,No
7f1f1c32-98d5-4f6c-b50c-ed88848aedac,Female,Yes,1,Graduate,No,14222,2197,90,360,1,Semiurban,Yes
a7986e5c-09c7-4a31-b529-356dd6ea1ea2,Male,Yes,3,Graduate,Yes,13804,2303,145,480,1,Rural,Yes
aec9c995-53f6-4094-8aa2-28cde326e166,Female,Yes,3,Graduate,No,12014,282,136,360,1,Rural,Yes
9d72b59e-3649-41b1-876b-7c699acdf943,Male,Yes,2,Graduate,Yes,13706,3165,256,480,0,Rural,No
6690ea1c-b70a-486d-b88d-4b4290aca444,Female,Yes,1,Not Graduate,No,3535,4675,171,480,1,Urban,Yes
44c5eb44-04ac-4042-af6a-b8d2e600633c,Female,No,1,Graduate,No,7443,3527,463,360,0,Rural,No
db728a73-2910-48ea-b298-dd13b4a8db19,Male,No,1,Not Graduate,No,13981,2208,353,480,0,Rural,No
13dbd7bd-2e4c-4df8-9b1a-4d9cc4238d49,Male,Yes,0,Graduate,No,7532,4886,470,240,0,Semiurban,No
50119809-6a7c-463d-985e-8356786e201f,Female,No,1,Not Graduate,Yes,2871,3799,260,240,1,Urban,Yes
8f3587e5-22aa-4290-897b-70100f721863,Female,No,2,Not Graduate,Yes,7012,3336,81,240,0,Rural,No
3abad128-e3fc-4395-b66c-174ffdede0ba,Male,No,1,Graduate,Yes,10373,4664,414,360,0,Urban,No
ada42e37-db7c-4cfd-9cdd-088d5fb8c0c6,Female,Yes,2,Graduate,No,3824,2180,137,360,1,Semiurban,Yes
2d25e427-51f6-4e2e-b8b2-12a56d972014,Female,No,3,Graduate,No,6623,1434,178,240,0,Urban,No
42723ff6-518d-4aaa-80f3-ca1034bfefef,Female,Yes,0,Not Graduate,No,5380,3416,157,360,0,Semiurban,No
e80342e5-394e-4708-9d15-04f49992ec5b,Male,Yes,0,Not Graduate,No,13490,2236,194,480,1,Rural,Yes
9310de68-d564-49e3-8597-2a1b586d89a0,Male,Yes,2,Graduate,Yes,3310,3266,477,180,1,Urban,No
e4ea8383-3805-4424-af3a-839846ad8cdd,Female,Yes,1,Graduate,No,10813,4314,466,180,0,Semiurban,No
75f94413-5f99-4cfe-b5db-58848cc8baae,Female,Yes,3,Not Graduate,Yes,11843,1992,227,240,1,Urban,Yes
f40f7564-565e-4c51-a260-791129a4ff54,Male,Yes,0,Not Graduate,No,14266,2171,164,360,1,Semiurban,Yes
bbe4a405-5436-4097-b6cc-456b86edb108,Female,Yes,2,Graduate,Yes,7463,3433,476,240,1,Urban,No
8ea0dbfb-b1b5-423b-8978-c4ee95d216b2,Female,No,0,Graduate,No,3049,655,341,240,1,Semiurban,No
125da5f8-ffec-412c-9a5e-6a27db1936f7,Female,No,1,Not Graduate,No,4614,2104,496,300,0,Urban,No
fff9da41-828b-430c-944e-618115cef954,Female,Yes,1,Not Graduate,No,2492,4476,493,480,1,Semiurban,No
ca02715e-78f7-499e-aa0f-fa888a8f7485,Female,Yes,3,Graduate,Yes,4885,3514,176,180,1,Semiurban,Yes
301e2e56-86bc-4894-8273-fb6c1994edb6,Male,Yes,3,Not Graduate,Yes,9961,4283,224,360,0,Urban,No
640aee8f-b31e-4797-a629-5cdd62b5c987,Male,Yes,3,Graduate,Yes,9245,3071,433,180,0,Rural,No
a41a5f40-eef9-40ef-8f54-55790cceb176,Female,No,0,Graduate,No,5766,3537,413,360,0,Semiurban,No
2fe1cdec-de45-4468-825c-c9bb4603a448,Male,No,3,Not Graduate,Yes,10005,4508,206,480,0,Semiurban,No
4c75acba-9a3f-4601-a498-75c6f1af31a3,Female,Yes,3,Not Graduate,Yes,6202,1659,453,240,0,Semiurban,No
96124016-37ab-4a64-9247-3f564ce81371,Male,Yes,1,Not Graduate,No,6044,1013,163,360,1,Rural,Yes
3d97c673-7e4f-41ee-8a69-efe117747efa,Female,Yes,0,Graduate,Yes,5696,1995,164,360,0,Semiurban,No
7f9dc4b7-f992-4211-9463-8942be2588cc,Female,No,2,Graduate,Yes,3651,1300,344,300,1,Urban,No
79313d19-9dbf-433e-b442-fd3a89cbcd6d,Male,No,2,Graduate,Yes,2321,4311,212,360,1,Urban,Yes
4c35c6f3-5f22-495c-b388-5bcfabd4d1f7,Male,No,0,Graduate,No,7772,2880,269,480,1,Urban,Yes
103d9e08-0444-4080-957e-226868739728,Female,Yes,3,Graduate,No,8495,1581,334,240,0,Urban,No
eb272d62-ad90-48c8-81c9-a90a7d07e818,Male,No,3,Graduate,Yes,6373,1868,92,300,1,Urban,Yes
0ac88768-ddd8-4f65-9d51-001f1c7cacd7,Male,Yes,2,Graduate,Yes,2577,1919,340,240,1,Rural,No
a10f05e3-331d-4e07-95f5-c2fca7584b7f,Female,Yes,0,Not Graduate,Yes,3915,4267,454,180,0,Rural,No
80c15409-7773-4eb6-93f5-6e8aa135ec07,Male,Yes,0,Graduate,No,8855,3707,119,240,1,Rural,Yes
9f3179c6-c8d3-4c6c-afb9-c65baf2562fe,Male,Yes,0,Graduate,Yes,13033,1599,245,300,0,Urban,No
36b3dd10-08c9-4863-900e-bf015092de30,Female,No,2,Not Graduate,Yes,7048,2845,435,180,0,Semiurban,No
4a81a88e-8f78-4c1a-8eb3-c177a3e68e42,Female,Yes,2,Not Graduate,Yes,6391,1914,369,180,0,Semiurban,No
61f772e5-5ed8-4a25-a7f9-f316b602757a,Female,No,1,Not Graduate,No,11662,4599,95,360,1,Urban,Yes
06fbe5b3-394d-4e6c-a371-37d0d0b8b6c5,Female,Yes,2,Graduate,Yes,4299,4611,389,300,1,Semiurban,No
9aa270ab-7e48-4146-82f1-947157519957,Male,Yes,2,Not Graduate,Yes,3740,1120,476,480,0,Semiurban,No
5c76afc3-9d6d-459d-865b-6332dc5291a0,Male,Yes,0,Not Graduate,Yes,6356,2604,177,240,1,Semiurban,Yes
27052eba-7440-41c2-b169-bf39e859d39d,Female,Yes,2,Graduate,Yes,8548,4635,99,300,0,Rural,No
50f5e0db-7a78-47da-8b06-2ca9c6a40eb8,Male,No,1,Not Graduate,Yes,10975,2020,92,240,0,Semiurban,No
26916736-8304-4c01-90cd-4bfd902842e8,Male,Yes,2,Graduate,No,10129,1141,440,360,0,Urban,No
7d8e4d33-9527-4fe6-9d86-f62ad85324c0,Male,No,0,Not Graduate,No,14153,280,196,300,1,Semiurban,Yes
39c4b2b2-10fb-4537-8f1e-710c834b24a5,Male,No,2,Graduate,No,12781,761,247,480,0,Rural,No
0ba57271-ae7d-41cd-b28d-727c4ed0a88f,Female,Yes,1,Graduate,Yes,13804,2079,151,360,1,Urban,Yes
c883882d-8e3a-41ef-bf29-b1d6f9e8b2bf,Male,Yes,3,Not Graduate,No,7687,2873,234,180,1,Semiurban,Yes
ff357003-5bee-4e5b-8a97-1eb1c0bc7acd,Male,No,3,Graduate,No,13461,4001,414,180,0,Semiurban,No
cc295615-4c55-4491-8624-db95c03f8a49,Female,No,0,Graduate,No,5139,2307,464,360,1,Rural,No
07d413d6-ad66-47a5-acfe-551d77df3406,Female,Yes,2,Not Graduate,No,8857,743,489,300,0,Urban,No
18012d8c-92d6-4acd-b2fe-90ddb28cd837,Female,No,3,Not Graduate,No,2761,1837,223,480,1,Urban,Yes
ef08d454-662d-4cef-a972-68beda02ac71,Female,No,3,Graduate,Yes,11907,4892,458,300,0,Urban,No
08ad58eb-176c-4e4a-96e4-bf3a860a8564,Male,Yes,1,Not Graduate,Yes,12441,1042,225,240,1,Urban,Yes
0cbbf18f-d429-47a7-bc38-808d7150d7ba,Female,Yes,1,Not Graduate,Yes,10540,413,105,240,1,Semiurban,Yes
08eeada9-dd3d-4908-b530-2084d953d24e,Male,No,1,Not Graduate,No,6087,1648,403,480,1,Urban,No
4b4615df-f5c2-4a2b-8367-9c9494eaa9ab,Male,No,2,Not Graduate,No,11109,4147,290,360,1,Semiurban,Yes
7aeec316-a8d7-4b97-b217-317237c3ffb1,Male,Yes,3,Not Graduate,Yes,3877,896,405,180,1,Urban,No
a40cb8a2-0cff-44d6-a9e0-4b08f4325fc1,Male,Yes,1,Graduate,No,4075,3903,309,300,1,Semiurban,No
64e1a8d7-bf00-4616-a9b6-01b3a9a8c38e,Female,No,3,Graduate,No,5244,877,114,360,1,Urban,Yes
b0f4ce90-3b10-47c7-a9b0-b6363722c763,Female,Yes,2,Graduate,No,9461,145,164,300,0,Urban,No
d7cff179-5ab0-43ab-8bba-804b0182092d,Male,Yes,2,Not Graduate,Yes,7165,493,414,180,1,Semiurban,No
a6876f2f-4eee-42c1-aa4f-2bfb22cd4642,Male,No,2,Not Graduate,Yes,7214,1383,148,300,1,Urban,Yes
ca3fe2fe-5d8d-446b-b17e-83e8802eea4e,Female,No,3,Not Graduate,No,3761,4760,431,240,0,Semiurban,No
0cc0cc71-94c5-4b82-9cfd-c4a70b62a475,Female,No,3,Not Graduate,No,12025,1158,260,240,1,Urban,Yes
b601572d-8c41-433c-987e-3fed5b998cd3,Male,Yes,1,Not Graduate,Yes,12860,731,293,480,1,Urban,Yes
a93c0a59-6ebc-4b89-b7ec-a256d32d5cd1,Male,Yes,0,Graduate,No,14804,3376,79,180,1,Urban,Yes
51a6a80f-22dd-4155-a666-e79e86dd6a13,Female,Yes,0,Not Graduate,No,12461,3231,198,180,0,Semiurban,No
3eb8f79b-f76d-41a9-a368-375f84124b2b,Male,No,1,Not Graduate,No,9295,2675,149,240,0,Semiurban,No
cdb9382c-8bbd-47ad-8d68-d58f23aab6e4,Female,No,3,Graduate,No,7941,4859,403,480,1,Semiurban,No
85893fd5-e140-401a-8b43-6bbdea720539,Female,Yes,1,Graduate,No,10736,4482,431,300,1,Rural,No
78077930-c7f4-4843-be9d-e1cbd657db85,Male,Yes,1,Not Graduate,Yes,14871,2191,487,300,1,Urban,No
859d7ca9-d9f2-4cb1-96df-ed32abf8eb38,Female,No,3,Not Graduate,Yes,12532,3711,375,360,0,Urban,No
f2ef49d3-241d-463a-b5ed-b32be96e7e11,Female,No,1,Graduate,Yes,9595,1081,224,360,1,Urban,Yes
330bbd6f-a320-4aa0-b015-e6b1f09b706c,Male,No,0,Not Graduate,No,13780,3975,474,360,1,Rural,No
ddfd2b08-b193-4da8-9dc7-ae3b7a9b74f4,Female,Yes,2,Graduate,Yes,9691,1902,171,360,1,Urban,Yes
74b0ffab-67b1-493b-ac06-e551c011ba93,Male,Yes,1,Graduate,No,5062,2682,199,300,1,Semiurban,Yes
24b52a2d-9342-4de5-a860-0d291598ba28,Male,No,2,Graduate,Yes,9655,2435,130,360,1,Urban,Yes
76af2348-374e-4d96-9b53-98c76716132c,Female,No,3,Graduate,Yes,4928,2406,425,240,1,Urban,No
f24d16f0-3c9d-41a5-b0b8-71398d4f787b,Female,No,3,Graduate,Yes,13828,1739,475,180,0,Urban,No
37467bf8-fe89-43e6-bd22-9a9ddbac137c,Male,No,3,Not Graduate,No,4170,4585,368,180,0,Semiurban,No
7845e6c8-5b17-4f99-a264-d62029c0f31d,Male,Yes,0,Not Graduate,No,11517,1541,251,480,1,Semiurban,Yes
866f08ca-0245-4ae5-9f7f-6ce29b0d75b7,Male,Yes,1,Not Graduate,No,2395,1337,411,360,1,Rural,No
7123e176-1b90-46a6-949a-6d1f6d8a77a1,Male,No,1,Graduate,Yes,11397,1100,372,300,0,Urban,No
b742425b-12e1-4e8b-9603-4edf4368ca43,Male,Yes,1,Not Graduate,No,12911,2939,97,240,0,Urban,No
d6252144-222d-49bc-b957-1ad191bdca44,Female,No,0,Graduate,No,5546,2778,91,240,1,Urban,Yes
af5a409c-68f9-477e-a285-38587c0da0a1,Female,No,3,Graduate,No,4382,3305,336,480,0,Rural,No
25f8831e-50a4-40e2-aa67-fc83b125c8c7,Female,Yes,3,Not Graduate,Yes,6721,195,321,360,1,Semiurban,No
242983f4-6397-407b-8571-4b8605c91c02,Male,No,1,Not Graduate,No,9689,1509,397,480,1,Semiurban,No
a0924086-580e-47c8-a7bb-57cf5b75077d,Female,Yes,0,Graduate,Yes,13864,4260,143,300,1,Urban,Yes
5f9c456c-0084-4be1-9cac-cc161e876266,Male,Yes,1,Not Graduate,No,2313,2908,486,180,0,Urban,No
fba62c44-5b31-4959-a97b-694c9885c3c8,Female,Yes,0,Not Graduate,No,13540,4859,60,360,1,Semiurban,Yes
ca6d88e3-ee7c-408c-8d7d-a16cdd4df969,Male,Yes,0,Graduate,No,5882,1470,448,300,0,Semiurban,No
47566ebe-e3d8-41ce-9e8c-7223d5eb0d9a,Female,Yes,3,Graduate,No,9028,1697,127,240,0,Urban,No
a7e0c54a-2544-4a8c-a55e-54a2906f44a8,Male,No,2,Graduate,No,12181,4780,105,240,1,Urban,Yes
60cd532c-5e2f-4335-b308-1fcb1a9b76f9,Female,Yes,2,Not Graduate,No,4741,2638,498,480,1,Semiurban,No
c0b02d91-e2dc-4d1f-92a8-cf5b21546872,Female,Yes,3,Not Graduate,Yes,12924,4156,429,180,1,Urban,No
69df0628-46f5-4989-a413-13d92176f3e2,Male,Yes,1,Graduate,Yes,8815,3798,372,300,0,Urban,No
b98997d4-77e8-46b1-a5d1-1e4c01888a85,Female,No,1,Not Graduate,No,13483,1813,398,300,1,Rural,No
ddc700a0-78b7-4eaf-bc7b-addc0dc29794,Female,No,0,Not Graduate,Yes,4881,2123,219,240,0,Urban,No
a0587e51-5696-4b25-8eeb-7f848611d400,Female,Yes,0,Not Graduate,No,12348,1286,187,480,1,Urban,Yes
8a849b17-5d5f-452d-ab89-89017f664058,Male,Yes,1,Not Graduate,Yes,13201,4967,296,180,0,Rural,No
b77b1888-ebd8-4525-88ec-403ebfa3eafa,Male,Yes,0,Not Graduate,No,7988,4935,55,240,0,Rural,No
c850872c-9268-43d4-855e-cae72b845c58,Female,Yes,0,Not Graduate,No,3854,2763,148,360,1,Urban,Yes
6d51d1f2-6c75-411c-a8f0-aa8a3de9a39e,Female,No,1,Graduate,Yes,5281,1823,264,480,0,Urban,No
c029af64-2b45-4ff4-802f-442e7182c472,Female,No,2,Graduate,No,8059,2288,333,360,0,Semiurban,No
55ff8123-24c1-464f-a685-3e547b739bd3,Female,No,3,Graduate,No,3446,4834,409,240,0,Rural,No
29e59747-2854-41cf-9bed-ffb6b4b64282,Female,Yes,0,Not Graduate,No,9533,1563,202,480,1,Semiurban,Yes
e48d590c-ff5b-4a36-a9a8-b591550d9132,Female,Yes,1,Not Graduate,Yes,3333,257,190,480,1,Urban,No
c911f007-cd3b-4047-a879-860617cb8a3e,Male,No,0,Graduate,Yes,14769,1921,382,300,0,Rural,No
e8d396e0-2898-434e-b17c-a9370fb0d786,Female,Yes,2,Graduate,No,2531,3765,119,480,0,Urban,No
3f66bd0f-5093-4191-b39a-2c1cff1b6c45,Female,Yes,1,Not Graduate,Yes,7879,3303,485,180,1,Urban,No
9be7b3a0-f22e-4bc2-a367-dd04fcd43171,Female,Yes,0,Not Graduate,No,12790,3040,333,300,1,Urban,No
62c54c7e-e464-469e-a5a2-eff100c40b99,Female,No,1,Graduate,Yes,12390,2356,124,300,0,Urban,No
18548919-d315-45a0-ac10-b287131b6ad2,Male,Yes,2,Not Graduate,No,14661,2192,392,300,0,Semiurban,No
b4b3f0de-7ed3-4001-8af7-c17fb189c86b,Male,Yes,0,Not Graduate,Yes,2824,2546,471,180,1,Rural,No
173c3efd-620f-4ab6-9a7a-4a4fd114e451,Female,No,1,Not Graduate,Yes,13192,4088,367,300,0,Rural,No
8cec3296-b902-45f7-8109-2ae32932aabd,Female,Yes,0,Graduate,Yes,7236,2378,65,480,1,Rural,Yes
a18098b5-2e71-468c-b44f-7273e948dc79,Female,Yes,0,Not Graduate,No,14875,2709,457,240,1,Rural,No
23a15f23-993c-419d-b93d-c5d3fc4f662e,Female,No,3,Graduate,Yes,7029,3203,188,480,0,Semiurban,No
df5d2a96-4e89-430e-a368-121e62860407,Female,Yes,0,Not Graduate,Yes,12341,4644,360,480,0,Semiurban,No
8d2102c8-2f71-4821-af4b-e1ad0c47a25f,Male,Yes,0,Graduate,Yes,2014,945,440,240,1,Semiurban,No
b29c7685-6c2b-4502-8270-e4b37108c950,Male,No,1,Graduate,Yes,12665,3336,389,180,1,Rural,No
29765517-abbb-4237-b716-01df87e5e453,Female,Yes,2,Graduate,Yes,9809,4063,88,180,1,Rural,Yes
b58de30d-3bdb-4f38-a2af-b13f6203989a,Female,No,0,Not Graduate,No,6933,4188,334,480,1,Rural,No
22c75589-14a2-4543-8ef4-7af4effb0631,Male,Yes,0,Graduate,Yes,8124,2109,230,180,0,Urban,No
5e6c1baa-1d5b-47e0-b796-3414554adb9b,Male,No,1,Not Graduate,Yes,7709,2672,193,300,1,Urban,Yes
c879a782-9040-495c-a83e-53a20580111c,Male,Yes,2,Graduate,No,2818,723,59,360,0,Rural,No
a0db8d9d-520d-4976-8f6a-6405909618bf,Male,No,3,Not Graduate,No,2876,3817,118,180,1,Semiurban,Yes
3b2798ff-0027-4b28-9655-fb378f4da4e4,Female,No,0,Graduate,Yes,6976,1120,222,360,0,Semiurban,No
bd8fbeab-b5c7-480c-8225-4b2ab97bcc47,Male,Yes,1,Not Graduate,No,6505,3339,190,240,1,Semiurban,Yes
9bd4b0c2-4551-4220-b296-e4fb2d510d18,Female,Yes,0,Graduate,Yes,8604,556,100,360,1,Rural,Yes
1bb72b0c-ed18-46ee-aca3-9ccc31379c0b,Male,Yes,1,Not Graduate,Yes,9854,1483,86,360,1,Rural,Yes
b395eacb-6084-43b7-a995-57fd9fd6f5dd,Male,No,2,Not Graduate,Yes,2514,27,310,180,0,Semiurban,No
6d7ef082-b34d-4a53-85f3-b0ee0dd99601,Male,No,3,Not Graduate,No,4655,4121,240,480,0,Urban,No
85d03c33-a737-4bd8-ae8b-fc8ead231957,Female,No,3,Graduate,Yes,14045,137,50,480,0,Semiurban,No
54f7e8f4-0f0b-42a3-9a7c-3a61dcd038a2,Male,Yes,1,Not Graduate,Yes,8589,807,240,360,1,Semiurban,Yes
7b6f2a44-77fd-40ec-b3b8-e2c423fd4f48,Female,Yes,0,Graduate,Yes,4952,951,116,300,1,Urban,Yes
d55ae246-ad01-4bb0-b12e-51a9771a84c2,Female,No,2,Not Graduate,Yes,2468,1064,144,180,0,Semiurban,No
b1cb63e2-1d73-43fc-ba4a-1bdace203a2e,Female,No,0,Not Graduate,Yes,5241,3072,395,180,0,Semiurban,No
a2ca55c7-3fc3-4974-a309-76e50e05baa2,Female,No,2,Graduate,No,14011,50,474,300,0,Rural,No
b9e1d1bd-229a-4ac0-adc4-48b1098b7460,Male,No,1,Graduate,No,10020,49,227,240,0,Semiurban,No
c599b603-ca23-41bb-888b-c00d1cb6f0fe,Male,Yes,2,Not Graduate,No,13159,4827,482,180,0,Urban,No
7313f615-a723-487c-83fb-c6c16e4b81eb,Male,No,1,Not Graduate,No,7109,555,343,180,0,Urban,No
2e1d31ed-2e00-4012-a691-ec0c6f562ee6,Male,Yes,1,Not Graduate,No,7785,2100,325,240,1,Semiurban,No
6eecf7ec-3342-497d-b9bf-f798407ff1c5,Male,No,3,Not Graduate,No,2734,846,154,480,0,Rural,No
4be53178-ab83-4969-9308-350f0330216a,Male,No,1,Not Graduate,No,14945,4299,183,300,1,Urban,Yes
4471f271-2333-4f97-b8ab-cc01fbc4990e,Male,Yes,1,Graduate,No,4987,4979,103,480,1,Rural,Yes
e97d0a54-d691-4515-b3bb-ecf30e65d7a9,Female,Yes,2,Graduate,Yes,5146,3448,317,360,1,Rural,No
4c028a28-7cb8-432c-8a92-f21e6a88b4ea,Male,No,2,Graduate,Yes,9947,4531,209,180,1,Semiurban,Yes
14e1224c-4e06-4ebb-8457-c42848a1bc01,Female,Yes,3,Graduate,No,7148,2988,264,300,1,Urban,Yes
4960338b-63c2-48f8-bebf-61d7b1803130,Male,Yes,3,Not Graduate,Yes,6864,3057,475,480,0,Semiurban,No
0f8b939b-eaf2-4bb7-925e-a40926c78f6b,Female,Yes,0,Not Graduate,No,6727,1647,281,240,1,Urban,Yes
aa8997ac-9bbd-4381-9997-19b9546ac299,Female,No,2,Not Graduate,No,11875,4123,139,180,1,Rural,Yes
7b383897-a9be-4fd1-a424-52a5b858ced2,Female,No,0,Not Graduate,No,13803,3889,134,360,1,Rural,Yes
78e58a83-df52-4ef7-87bc-99b31c081783,Male,Yes,3,Graduate,No,12083,622,487,480,1,Rural,No
bab659b9-c315-4227-a846-272ea0f15633,Male,No,0,Not Graduate,Yes,7528,4796,419,180,1,Rural,No
1ac5b750-c522-4098-bfe0-4ce6fbba474a,Female,Yes,0,Not Graduate,Yes,14566,3537,219,240,0,Semiurban,No
1f17dcd5-ae81-4b73-9221-6d070e451c16,Female,Yes,0,Graduate,Yes,7182,3146,494,180,1,Semiurban,No
8ada3410-df40-45c0-a423-6d4351737cb9,Female,Yes,0,Graduate,Yes,10983,1316,310,480,0,Rural,No
bf053c85-85ea-4e56-bb6c-054136a58bf7,Male,Yes,3,Graduate,No,2122,4347,400,360,0,Rural,No
2d66f0df-11cf-4096-a2c9-97864b666f4c,Female,No,1,Not Graduate,Yes,7179,3477,80,360,1,Urban,Yes
ef2e5f3c-bcbe-476e-8aa1-ea1c5ba06cd9,Female,No,1,Not Graduate,Yes,9122,1725,70,300,1,Rural,Yes
97fe5e79-8e89-4c80-ae73-28437ce1cb80,Male,No,3,Graduate,No,8826,4150,264,300,1,Urban,Yes
492bdee4-fa1e-4c8c-ab07-db76fb2f1390,Male,Yes,1,Graduate,Yes,12882,2341,484,300,1,Urban,No
debb3b7f-6ba0-4abc-b6ad-156fde0665e2,Male,No,3,Not Graduate,No,5634,2919,318,360,0,Semiurban,No
3e169d9d-cc92-4531-9640-c10ddbe2af96,Male,Yes,1,Not Graduate,Yes,2254,3531,390,180,1,Semiurban,No
e1f79779-1628-4842-a0b9-7514559934ec,Male,No,0,Graduate,Yes,11870,2135,379,480,1,Rural,No
6cb4d7fe-550e-472a-b7d6-a485ff9bf165,Male,Yes,1,Graduate,No,2688,1111,157,180,0,Rural,No
38611460-fd23-47e2-9155-9336fbf876ee,Female,No,1,Not Graduate,No,3142,4863,251,300,1,Rural,Yes
3f0309b7-c8bf-4bd7-8a14-ee0637752661,Male,Yes,0,Not Graduate,No,3218,2177,365,300,0,Semiurban,No
e486a439-ce6a-447f-b937-e0ca3aa0c873,Female,No,3,Graduate,No,5762,4013,299,360,0,Semiurban,No
af87796f-c9e4-46fc-9972-8b426be1162b,Female,No,1,Graduate,No,2126,1195,339,360,1,Rural,No
7fac1d89-6d02-4a24-a004-b72a6bb148f4,Male,Yes,3,Not Graduate,Yes,12832,4853,201,360,1,Rural,Yes
394b1c19-b897-4eae-8416-64ea58790933,Female,Yes,0,Graduate,No,7693,348,264,180,0,Semiurban,No
3d6df673-828c-4057-8c51-5e59d6671648,Male,Yes,0,Graduate,No,10262,3779,375,180,0,Rural,No
35587992-bc35-4240-8692-e297eaf3db02,Female,Yes,0,Graduate,Yes,2061,1126,327,480,0,Rural,No
2249d671-1981-4182-b274-b8905ee3372a,Male,No,3,Graduate,Yes,6610,482,186,480,0,Rural,No
326d2f6d-e27b-4a5d-84d8-923e835ed73e,Male,Yes,3,Not Graduate,Yes,2666,3989,171,240,1,Urban,Yes
fec9cafd-fce5-4308-9162-2edef916d41a,Male,Yes,0,Graduate,No,2099,328,218,240,1,Rural,No
bf6d2edb-320c-40c9-bd28-a09d10dee40e,Male,No,3,Not Graduate,No,11883,2903,447,240,0,Semiurban,No
ef4771b5-2726-43e5-a1d4-468c9d62d9f8,Male,Yes,3,Graduate,No,12423,4638,92,360,1,Urban,Yes
03df8938-1da0-46b1-bde4-d4687c23bcec,Female,No,3,Graduate,Yes,12648,3463,62,180,1,Semiurban,Yes
be1802fb-7e7e-420d-a8a7-e9be78d08a19,Female,No,2,Not Graduate,No,12208,4591,172,180,1,Semiurban,Yes
5500a240-7eb1-4806-bc56-4013966cd3a9,Female,Yes,0,Graduate,Yes,12329,2355,371,240,0,Semiurban,No
7bfdc36d-6cbe-4247-9b84-52d572003504,Male,No,2,Not Graduate,No,14899,43,181,240,0,Semiurban,No
2ac81806-fe5c-4ab4-9169-9ae42c9f7d39,Male,Yes,3,Not Graduate,No,7636,2248,190,240,0,Rural,No
595afc47-91bf-43ca-b2e2-e44557dd9531,Male,Yes,1,Graduate,Yes,5371,2981,375,180,1,Rural,No
fdd55d96-b3e1-441f-b370-b38195eb83ed,Male,No,1,Not Graduate,No,14781,1227,300,180,1,Urban,No
fc032473-d4db-4e8b-91fe-5dab5789efb4,Male,No,1,Not Graduate,Yes,6334,2538,301,480,0,Urban,No
ccb8131a-10c8-48d0-805b-50ac41c12b3b,Male,Yes,2,Graduate,Yes,9780,1608,238,240,1,Rural,Yes
8a839a6b-4b3d-4905-9088-4683bd817eba,Male,No,2,Graduate,No,13943,2739,372,180,1,Rural,No
8d3f3c24-1664-4900-b92f-4ff5440e1b82,Male,No,1,Not Graduate,Yes,13712,226,376,300,1,Semiurban,No
16e11bba-4135-4981-9f11-1cace5152586,Male,No,2,Graduate,No,12364,2571,424,480,1,Semiurban,No
59f849fb-73bb-4b37-b32e-0407ba0b062e,Male,Yes,2,Not Graduate,No,2993,4649,134,240,0,Rural,No
289c7ddb-b054-458d-a985-adb2ebc0417d,Male,No,2,Graduate,No,13695,2258,355,180,0,Rural,No
40731d3a-24b0-4a1a-84a4-f56a47ceb4e9,Male,No,0,Graduate,No,2298,4383,418,480,1,Urban,No
